id,user_id,supplier,warehouse,hsn,modelno,brand,prod_desc,smtids,quantity,barcode,property,pricelist,status
5aafb7c0534ade0a32497524,5a1414e55ba9450d0912357e,5a1565c05ba9450d0912358a,WH-KATHEDAN,82042000,GY13097,Good Year,"24Pcs 1/2"" Dr Hex Socket Set Good Year GY13097","['SMT280320181043', 'SMT280320181044', 'SMT280320181045', 'SMT280320181046', 'SMT280320181047', 'SMT280320181048', 'SMT280320181049', 'SMT280320181050', 'SMT280320181051', 'SMT280320181052', 'SMT280320181053', 'SMT280320181054', 'SMT280320181055', 'SMT280320181056', 'SMT280320181057', 'SMT280320181058', 'SMT280320181059', 'SMT280320181060', 'SMT280320181061', 'SMT280320181062', 'SMT280320181063', 'SMT280320181064', 'SMT280320181065', 'SMT280320181066', 'SMT280320181067', 'SMT280320181068', 'SMT280320181069', 'SMT280320181070', 'SMT280320181071', 'SMT280320181072', 'SMT280320181073', 'SMT280320181074', 'SMT280320181075', 'SMT280320181076', 'SMT280320181077', 'SMT280320181078', 'SMT280320181079', 'SMT280320181080', 'SMT280320181081', 'SMT280320181082', 'SMT280320181083', 'SMT280320181084', 'SMT280320181085', 'SMT280320181086', 'SMT280320181087', 'SMT280320181088', 'SMT280320181089', 'SMT280320181090', 'SMT280320181091', 'SMT280320181092', 'SMT280320181093', 'SMT280320181094', 'SMT280320181095', 'SMT280320181096', 'SMT280320181097', 'SMT280320181098', 'SMT280320181099', 'SMT280320181100', 'SMT020518000042', 'SMT020518000043', 'SMT020518000044', 'SMT020518000045', 'SMT020518000046', 'SMT020518000048', 'SMT020518000049', 'SMT020518000050', 'SMT020518000051', 'SMT020518000052']",68,1130730002,"[{""tosmt"": ""SMT190320180172"", ""invoiceid"": ""POIN190320180001"", ""invoicedate"": ""19-03-2018"", ""fromsmt"": ""SMT190320180171""}, {""tosmt"": ""SMT190320180404"", ""invoiceid"": ""POIN190320180001"", ""invoicedate"": ""19-03-2018"", ""fromsmt"": ""SMT190320180403""}, {""tosmt"": ""SMT280320181100"", ""invoiceid"": ""POIN280320180001"", ""invoicedate"": ""28-03-2018"", ""fromsmt"": ""SMT280320181001""}, {""tosmt"": ""SMT020518000046"", ""invoiceid"": ""POIN020520180001"", ""invoicedate"": ""02-05-2018"", ""fromsmt"": ""SMT020518000042""}, {""tosmt"": ""SMT020518000052"", ""invoiceid"": ""POIN020520180001"", ""invoicedate"": ""02-05-2018"", ""fromsmt"": ""SMT020518000048""}]","[{""bulk_unit_price"": ""0"", ""bulk_qty"": ""0"", ""offer_price"": ""2769"", ""dealer_price"": ""2307.24"", ""enduser_price"": ""3900"", ""landing_price"": ""1638""}]",Not Print
5aafb7c0534ade0a32497519,5a1414e55ba9450d0912357e,5a1565c05ba9450d0912358a,WH-KATHEDAN,82053000,GY10647,Good Year,3Pcs Chisel Set Good Year GY10647,"['SMT280320181335', 'SMT280320181336', 'SMT280320181337', 'SMT280320181338', 'SMT280320181339', 'SMT280320181340', 'SMT280320181341', 'SMT280320181342', 'SMT280320181343', 'SMT280320181344', 'SMT280320181345', 'SMT280320181346', 'SMT280320181347', 'SMT280320181348', 'SMT280320181349', 'SMT280320181350', 'SMT280320181351', 'SMT280320181352', 'SMT280320181353', 'SMT280320181354', 'SMT280320181355', 'SMT280320181356', 'SMT280320181357', 'SMT280320181358', 'SMT280320181359', 'SMT280320181360', 'SMT280320181361', 'SMT280320181362', 'SMT280320181363', 'SMT280320181364', 'SMT280320181365', 'SMT280320181366', 'SMT280320181367', 'SMT280320181368', 'SMT280320181369', 'SMT280320181370', 'SMT280320181371', 'SMT280320181372', 'SMT280320181373', 'SMT280320181374', 'SMT280320181375', 'SMT280320181376', 'SMT280320181377', 'SMT280320181378', 'SMT280320181379', 'SMT280320181380', 'SMT280320181381', 'SMT280320181382', 'SMT280320181383', 'SMT280320181384', 'SMT280320181385', 'SMT280320181386', 'SMT280320181387', 'SMT280320181388', 'SMT280320181389', 'SMT280320181390', 'SMT280320181391', 'SMT280320181392', 'SMT280320181393', 'SMT280320181394', 'SMT280320181395', 'SMT280320181396', 'SMT280320181397', 'SMT280320181398', 'SMT280320181399', 'SMT280320181400']",66,1130732001,"[{""tosmt"": ""SMT190320180030"", ""invoiceid"": ""POIN190320180001"", ""invoicedate"": ""19-03-2018"", ""fromsmt"": ""SMT190320180025""}, {""tosmt"": ""SMT190320180262"", ""invoiceid"": ""POIN190320180001"", ""invoicedate"": ""19-03-2018"", ""fromsmt"": ""SMT190320180257""}, {""tosmt"": ""SMT280320181400"", ""invoiceid"": ""POIN280320180001"", ""invoicedate"": ""28-03-2018"", ""fromsmt"": ""SMT280320181301""}]","[{""bulk_unit_price"": ""0"", ""bulk_qty"": ""0"", ""offer_price"": ""489.83"", ""dealer_price"": ""408.2"", ""enduser_price"": ""690"", ""landing_price"": ""290""}]",Not Print
5ab387e0534ade0a25958c34,5a1414e55ba9450d0912357e,5a16b6975ba9450d0912358c,WH-KATHEDAN,90151000,PPT-LR-80,Powertex,Lazer Maker Powertex PPT-LR-80,"['SMT160418000014', 'SMT160418000015', 'SMT160418000016', 'SMT160418000017', 'SMT160418000018', 'SMT160418000019', 'SMT160418000020', 'SMT160418000021', 'SMT160418000022', 'SMT160418000023', 'SMT160418000024', 'SMT160418000025', 'SMT160418000026', 'SMT160418000027', 'SMT160418000028', 'SMT160418000029', 'SMT160418000030', 'SMT160418000031', 'SMT160418000032', 'SMT160418000033', 'SMT160418000034', 'SMT160418000035', 'SMT160418000036', 'SMT160418000037', 'SMT160418000038', 'SMT160418000039', 'SMT160418000040', 'SMT160418000041', 'SMT160418000042', 'SMT160418000043', 'SMT160418000044', 'SMT160418000045', 'SMT160418000046', 'SMT160418000047', 'SMT160418000048', 'SMT160418000049', 'SMT160418000050']",37,1100401001,"[{""tosmt"": ""SMT220320180036"", ""invoiceid"": ""POIN220320180001"", ""invoicedate"": ""22-03-2018"", ""fromsmt"": ""SMT220320180036""}, {""tosmt"": ""SMT220320180085"", ""invoiceid"": ""POIN220320180001"", ""invoicedate"": ""22-03-2018"", ""fromsmt"": ""SMT220320180085""}, {""tosmt"": ""SMT280320181450"", ""invoiceid"": ""POIN280320180002"", ""invoicedate"": ""28-03-2018"", ""fromsmt"": ""SMT280320181401""}, {""tosmt"": ""SMT120418000158"", ""invoiceid"": ""POIN120420180001"", ""invoicedate"": ""12-04-2018"", ""fromsmt"": ""SMT120418000139""}, {""tosmt"": ""SMT160418000050"", ""invoiceid"": ""POIN160420180001"", ""invoicedate"": ""16-04-2018"", ""fromsmt"": ""SMT160418000001""}]","[{""bulk_unit_price"": ""0"", ""bulk_qty"": ""0"", ""offer_price"": ""4442.03"", ""dealer_price"": ""3470.34"", ""enduser_price"": ""6355.93"", ""landing_price"": ""3098.52""}]",Not Print
5ab387e0534ade0a25958c3e,5a1414e55ba9450d0912357e,5a16b6975ba9450d0912358c,WH-KATHEDAN,84678100,"PPT-GCS-18""",Powertex,"18"" Gasoline Chain Saw Powertex PPT-GCS-18""","['SMT160418000062', 'SMT160418000063', 'SMT160418000064', 'SMT160418000065', 'SMT160418000066', 'SMT160418000067', 'SMT160418000068', 'SMT160418000069', 'SMT160418000070', 'SMT160418000071', 'SMT160418000072', 'SMT160418000073', 'SMT160418000074', 'SMT160418000075', 'SMT160418000076', 'SMT160418000077', 'SMT160418000078', 'SMT160418000079', 'SMT160418000080', 'SMT160418000081', 'SMT160418000082', 'SMT160418000083', 'SMT160418000084', 'SMT160418000085', 'SMT160418000086', 'SMT160418000087', 'SMT160418000088', 'SMT160418000089', 'SMT160418000090', 'SMT160418000091', 'SMT160418000092', 'SMT160418000093', 'SMT160418000094', 'SMT160418000095', 'SMT160418000096', 'SMT160418000097', 'SMT160418000098', 'SMT16041800099', 'SMT160418000100']",39,1100502002,"[{""tosmt"": ""SMT220320180046"", ""invoiceid"": ""POIN220320180001"", ""invoicedate"": ""22-03-2018"", ""fromsmt"": ""SMT220320180046""}, {""tosmt"": ""SMT220320180095"", ""invoiceid"": ""POIN220320180001"", ""invoicedate"": ""22-03-2018"", ""fromsmt"": ""SMT220320180095""}, {""tosmt"": ""SMT280320181600"", ""invoiceid"": ""POIN280320180002"", ""invoicedate"": ""28-03-2018"", ""fromsmt"": ""SMT280320181551""}, {""tosmt"": ""SMT070418000891"", ""invoiceid"": ""POIN070420180002"", ""invoicedate"": ""07-04-2018"", ""fromsmt"": ""SMT070418000872""}, {""tosmt"": ""SMT120418000178"", ""invoiceid"": ""POIN120420180001"", ""invoicedate"": ""12-04-2018"", ""fromsmt"": ""SMT120418000159""}, {""tosmt"": ""SMT160418000100"", ""invoiceid"": ""POIN160420180001"", ""invoicedate"": ""16-04-2018"", ""fromsmt"": ""SMT160418000051""}]","[{""bulk_unit_price"": ""0"", ""bulk_qty"": ""0"", ""offer_price"": ""6767.16"", ""dealer_price"": ""5783.9"", ""enduser_price"": ""10593.22"", ""landing_price"": ""5164.19""}]",Not Print
5ab387e0534ade0a25958c2e,5a1414e55ba9450d0912357e,5a16b6975ba9450d0912358c,WH-KATHEDAN,84672910,PPT-DH-38-H,Powertex,Demolition Hammer Powertex PPT-DH-38-H,"['SMT160418000813', 'SMT160418000814', 'SMT160418000815', 'SMT160418000816', 'SMT160418000817', 'SMT160418000818', 'SMT160418000819', 'SMT160418000820', 'SMT160418000821', 'SMT160418000822', 'SMT160418000823', 'SMT160418000824', 'SMT160418000825', 'SMT160418000826', 'SMT160418000827', 'SMT160418000828', 'SMT160418000829', 'SMT160418000830', 'SMT160418000831', 'SMT160418000832', 'SMT160418000833', 'SMT160418000834', 'SMT160418000835', 'SMT160418000836', 'SMT160418000837', 'SMT160418000838', 'SMT160418000839', 'SMT160418000840', 'SMT160418000841', 'SMT160418000842', 'SMT160418000843', 'SMT160418000844', 'SMT160418000845', 'SMT160418000846', 'SMT160418000847', 'SMT160418000848', 'SMT160418000849', 'SMT160418000850']",38,1100909001,"[{""tosmt"": ""SMT220320180030"", ""invoiceid"": ""POIN220320180001"", ""invoicedate"": ""22-03-2018"", ""fromsmt"": ""SMT220320180030""}, {""tosmt"": ""SMT220320180079"", ""invoiceid"": ""POIN220320180001"", ""invoicedate"": ""22-03-2018"", ""fromsmt"": ""SMT220320180079""}, {""tosmt"": ""SMT280320183156"", ""invoiceid"": ""POIN280320180002"", ""invoicedate"": ""28-03-2018"", ""fromsmt"": ""SMT280320183106""}, {""tosmt"": ""SMT160418000850"", ""invoiceid"": ""POIN160420180001"", ""invoicedate"": ""16-04-2018"", ""fromsmt"": ""SMT160418000801""}]","[{""bulk_unit_price"": ""0"", ""bulk_qty"": ""0"", ""offer_price"": ""5143.04"", ""dealer_price"": ""4395.76"", ""enduser_price"": ""8050.85"", ""landing_price"": ""3924.79""}]",Not Print
5ab387e0534ade0a25958c2f,5a1414e55ba9450d0912357e,5a16b6975ba9450d0912358c,WH-KATHEDAN,84672910,PPT-DH-38-S,Powertex,Demolition Hammer Powertex PPT-DH-38-S,"['SMT160418000863', 'SMT160418000864', 'SMT160418000865', 'SMT160418000866', 'SMT160418000867', 'SMT160418000868', 'SMT160418000869', 'SMT160418000870', 'SMT160418000871', 'SMT160418000872', 'SMT160418000873', 'SMT160418000874', 'SMT160418000875', 'SMT160418000876', 'SMT160418000877', 'SMT160418000878', 'SMT160418000879', 'SMT160418000880', 'SMT160418000881', 'SMT160418000882', 'SMT160418000883', 'SMT160418000884', 'SMT160418000885', 'SMT160418000886', 'SMT160418000887', 'SMT160418000888', 'SMT160418000889', 'SMT160418000890', 'SMT160418000891', 'SMT160418000892', 'SMT160418000893', 'SMT160418000894', 'SMT160418000895', 'SMT160418000896', 'SMT160418000897', 'SMT160418000898', 'SMT160418000899', 'SMT160418000900']",38,1100909002,"[{""tosmt"": ""SMT220320180031"", ""invoiceid"": ""POIN220320180001"", ""invoicedate"": ""22-03-2018"", ""fromsmt"": ""SMT220320180031""}, {""tosmt"": ""SMT220320180080"", ""invoiceid"": ""POIN220320180001"", ""invoicedate"": ""22-03-2018"", ""fromsmt"": ""SMT220320180080""}, {""tosmt"": ""SMT280320183207"", ""invoiceid"": ""POIN280320180002"", ""invoicedate"": ""28-03-2018"", ""fromsmt"": ""SMT280320183157""}, {""tosmt"": ""SMT160418000900"", ""invoiceid"": ""POIN160420180001"", ""invoicedate"": ""16-04-2018"", ""fromsmt"": ""SMT160418000851""}]","[{""bulk_unit_price"": ""0"", ""bulk_qty"": ""0"", ""offer_price"": ""5532.18"", ""dealer_price"": ""4534.58"", ""enduser_price"": ""8305.08"", ""landing_price"": ""4048.73""}]",Not Print
5ab387e0534ade0a25958c41,5a1414e55ba9450d0912357e,5a16b6975ba9450d0912358c,WH-KATHEDAN,84672100,PPT-ED-13-H,Powertex,Electric Drill Powertex PPT-ED-13-H,"['SMT160418001206', 'SMT160418001207', 'SMT160418001208', 'SMT160418001209', 'SMT160418001210', 'SMT160418001211', 'SMT160418001212', 'SMT160418001213', 'SMT160418001214', 'SMT160418001215', 'SMT160418001216', 'SMT160418001217', 'SMT160418001218', 'SMT160418001219', 'SMT160418001220', 'SMT160418001221', 'SMT160418001222', 'SMT160418001223', 'SMT160418001224', 'SMT160418001225', 'SMT160418001226', 'SMT160418001227', 'SMT160418001228', 'SMT160418001229', 'SMT160418001230', 'SMT160418001231', 'SMT160418001232', 'SMT160418001233', 'SMT160418001234', 'SMT160418001235', 'SMT160418001236', 'SMT160418001237', 'SMT160418001238', 'SMT160418001239', 'SMT160418001240', 'SMT160418001241', 'SMT160418001242', 'SMT160418001243', 'SMT160418001244', 'SMT160418001245', 'SMT160418001246', 'SMT160418001247', 'SMT160418001248', 'SMT160418001249', 'SMT160418001250']",45,1100911007,"[{""tosmt"": ""SMT220320180049"", ""invoiceid"": ""POIN220320180001"", ""invoicedate"": ""22-03-2018"", ""fromsmt"": ""SMT220320180049""}, {""tosmt"": ""SMT220320180098"", ""invoiceid"": ""POIN220320180001"", ""invoicedate"": ""22-03-2018"", ""fromsmt"": ""SMT220320180098""}, {""tosmt"": ""SMT280320183921"", ""invoiceid"": ""POIN280320180002"", ""invoicedate"": ""28-03-2018"", ""fromsmt"": ""SMT280320183871""}, {""tosmt"": ""SMT120418000418"", ""invoiceid"": ""POIN120420180001"", ""invoicedate"": ""12-04-2018"", ""fromsmt"": ""SMT120418000399""}, {""tosmt"": ""SMT160418001250"", ""invoiceid"": ""POIN160420180001"", ""invoicedate"": ""16-04-2018"", ""fromsmt"": ""SMT160418001201""}]","[{""bulk_unit_price"": ""0"", ""bulk_qty"": ""0"", ""offer_price"": ""1488.78"", ""dealer_price"": ""1272.46"", ""enduser_price"": ""2330.51"", ""landing_price"": ""1136.12""}]",Not Print
5ab387e0534ade0a25958c23,5a1414e55ba9450d0912357e,5a16b6975ba9450d0912358c,WH-KATHEDAN,84672290,PPT-CM-110,Powertex,Marble Cutter Powertex PPT-CM-110,"['SMT160418001357', 'SMT160418001358', 'SMT160418001359', 'SMT160418001360', 'SMT160418001361', 'SMT160418001362', 'SMT160418001363', 'SMT160418001364', 'SMT160418001365', 'SMT160418001366', 'SMT160418001367', 'SMT160418001368', 'SMT160418001369', 'SMT160418001370', 'SMT160418001371', 'SMT160418001372', 'SMT160418001373', 'SMT160418001374', 'SMT160418001375', 'SMT160418001376', 'SMT160418001377', 'SMT160418001378', 'SMT160418001379', 'SMT160418001380', 'SMT160418001381', 'SMT160418001382', 'SMT160418001383', 'SMT160418001384', 'SMT160418001385', 'SMT160418001386', 'SMT160418001387', 'SMT160418001388', 'SMT160418001389', 'SMT160418001390', 'SMT160418001391', 'SMT160418001392', 'SMT160418001393', 'SMT160418001394', 'SMT160418001395', 'SMT160418001396', 'SMT160418001397', 'SMT160418001398', 'SMT160418001399', 'SMT160418001400']",44,1100921001,"[{""tosmt"": ""SMT220320180019"", ""invoiceid"": ""POIN220320180001"", ""invoicedate"": ""22-03-2018"", ""fromsmt"": ""SMT220320180019""}, {""tosmt"": ""SMT220320180068"", ""invoiceid"": ""POIN220320180001"", ""invoicedate"": ""22-03-2018"", ""fromsmt"": ""SMT220320180068""}, {""tosmt"": ""SMT280320184482"", ""invoiceid"": ""POIN280320180002"", ""invoicedate"": ""28-03-2018"", ""fromsmt"": ""SMT280320184432""}, {""tosmt"": ""SMT070418000931"", ""invoiceid"": ""POIN070420180002"", ""invoicedate"": ""07-04-2018"", ""fromsmt"": ""SMT070418000912""}, {""tosmt"": ""SMT160418001400"", ""invoiceid"": ""POIN160420180001"", ""invoicedate"": ""16-04-2018"", ""fromsmt"": ""SMT160418001351""}]","[{""bulk_unit_price"": ""0"", ""bulk_qty"": ""0"", ""offer_price"": ""1948.94"", ""dealer_price"": ""1665.76"", ""enduser_price"": ""3050.85"", ""landing_price"": ""1487.29""}]",Not Print
5ab387e0534ade0a25958c24,5a1414e55ba9450d0912357e,5a16b6975ba9450d0912358c,WH-KATHEDAN,84672290,PPT-CM-110-H,Powertex,Marble Cutter Powertex PPT-CM-110-H,"['SMT160418001408', 'SMT160418001409', 'SMT160418001410', 'SMT160418001411', 'SMT160418001412', 'SMT160418001413', 'SMT160418001414', 'SMT160418001415', 'SMT160418001416', 'SMT160418001417', 'SMT160418001418', 'SMT160418001419', 'SMT160418001420', 'SMT160418001421', 'SMT160418001422', 'SMT160418001423', 'SMT160418001424', 'SMT160418001425', 'SMT160418001426', 'SMT160418001427', 'SMT160418001428', 'SMT160418001429', 'SMT160418001430', 'SMT160418001431', 'SMT160418001432', 'SMT160418001433', 'SMT160418001434', 'SMT160418001435', 'SMT160418001436', 'SMT160418001437', 'SMT160418001438', 'SMT160418001439', 'SMT160418001440', 'SMT160418001441', 'SMT160418001442', 'SMT160418001443', 'SMT160418001444', 'SMT160418001445', 'SMT160418001446', 'SMT160418001447', 'SMT160418001448', 'SMT160418001449', 'SMT160418001450']",43,1100921003,"[{""tosmt"": ""SMT220320180020"", ""invoiceid"": ""POIN220320180001"", ""invoicedate"": ""22-03-2018"", ""fromsmt"": ""SMT220320180020""}, {""tosmt"": ""SMT220320180069"", ""invoiceid"": ""POIN220320180001"", ""invoicedate"": ""22-03-2018"", ""fromsmt"": ""SMT220320180069""}, {""tosmt"": ""SMT280320184533"", ""invoiceid"": ""POIN280320180002"", ""invoicedate"": ""28-03-2018"", ""fromsmt"": ""SMT280320184483""}, {""tosmt"": ""SMT070418000951"", ""invoiceid"": ""POIN070420180002"", ""invoicedate"": ""07-04-2018"", ""fromsmt"": ""SMT070418000932""}, {""tosmt"": ""SMT160418001450"", ""invoiceid"": ""POIN160420180001"", ""invoicedate"": ""16-04-2018"", ""fromsmt"": ""SMT160418001401""}]","[{""bulk_unit_price"": ""0"", ""bulk_qty"": ""0"", ""offer_price"": ""1461.71"", ""dealer_price"": ""1249.32"", ""enduser_price"": ""2288.14"", ""landing_price"": ""1115.47""}]",Not Print
5ab387e0534ade0a25958c2a,5a1414e55ba9450d0912357e,5a16b6975ba9450d0912358c,WH-KATHEDAN,84672910,PPT-OS-110,Powertex,Orbital Sander Powertex PPT-OS-110,"['SMT160418001562', 'SMT160418001563', 'SMT160418001564', 'SMT160418001565', 'SMT160418001566', 'SMT160418001567', 'SMT160418001568', 'SMT160418001569', 'SMT160418001570', 'SMT160418001571', 'SMT160418001572', 'SMT160418001573', 'SMT160418001574', 'SMT160418001575', 'SMT160418001576', 'SMT160418001577', 'SMT160418001578', 'SMT160418001579', 'SMT160418001580', 'SMT160418001581', 'SMT160418001582', 'SMT160418001583', 'SMT160418001584', 'SMT160418001585', 'SMT160418001586', 'SMT160418001587', 'SMT160418001588', 'SMT160418001589', 'SMT160418001590', 'SMT160418001591', 'SMT160418001592', 'SMT160418001593', 'SMT160418001594', 'SMT160418001595', 'SMT160418001596', 'SMT160418001597', 'SMT160418001598', 'SMT160418001599', 'SMT160418001600']",39,1100923003,"[{""tosmt"": ""SMT220320180026"", ""invoiceid"": ""POIN220320180001"", ""invoicedate"": ""22-03-2018"", ""fromsmt"": ""SMT220320180026""}, {""tosmt"": ""SMT220320180075"", ""invoiceid"": ""POIN220320180001"", ""invoicedate"": ""22-03-2018"", ""fromsmt"": ""SMT220320180075""}, {""tosmt"": ""SMT280320185094"", ""invoiceid"": ""POIN280320180002"", ""invoicedate"": ""28-03-2018"", ""fromsmt"": ""SMT280320185044""}, {""tosmt"": ""SMT070418001011"", ""invoiceid"": ""POIN070420180002"", ""invoicedate"": ""07-04-2018"", ""fromsmt"": ""SMT070418000992""}, {""tosmt"": ""SMT160418001600"", ""invoiceid"": ""POIN160420180001"", ""invoicedate"": ""16-04-2018"", ""fromsmt"": ""SMT160418001551""}]","[{""bulk_unit_price"": ""0"", ""bulk_qty"": ""0"", ""offer_price"": ""1177.49"", ""dealer_price"": ""1006.4"", ""enduser_price"": ""1843.22"", ""landing_price"": ""898.57""}]",Not Print
5ab387e0534ade0a25958c2b,5a1414e55ba9450d0912357e,5a16b6975ba9450d0912358c,WH-KATHEDAN,84672910,PPT-OS-114,Powertex,Orbital Sander Powertex PPT-OS-114,"['SMT160418001615', 'SMT160418001616', 'SMT160418001617', 'SMT160418001618', 'SMT160418001619', 'SMT160418001620', 'SMT160418001621', 'SMT160418001622', 'SMT160418001623', 'SMT160418001624', 'SMT160418001625', 'SMT160418001626', 'SMT160418001627', 'SMT160418001628', 'SMT160418001629', 'SMT160418001630', 'SMT160418001631', 'SMT160418001632', 'SMT160418001633', 'SMT160418001634', 'SMT160418001635', 'SMT160418001636', 'SMT160418001637', 'SMT160418001638', 'SMT160418001639', 'SMT160418001640', 'SMT160418001641', 'SMT160418001642', 'SMT160418001643', 'SMT160418001644', 'SMT160418001645', 'SMT160418001646', 'SMT160418001647', 'SMT160418001648', 'SMT160418001649', 'SMT160418001650']",36,1100923004,"[{""tosmt"": ""SMT220320180027"", ""invoiceid"": ""POIN220320180001"", ""invoicedate"": ""22-03-2018"", ""fromsmt"": ""SMT220320180027""}, {""tosmt"": ""SMT220320180076"", ""invoiceid"": ""POIN220320180001"", ""invoicedate"": ""22-03-2018"", ""fromsmt"": ""SMT220320180076""}, {""tosmt"": ""SMT280320185145"", ""invoiceid"": ""POIN280320180002"", ""invoicedate"": ""28-03-2018"", ""fromsmt"": ""SMT280320185095""}, {""tosmt"": ""SMT070418000971"", ""invoiceid"": ""POIN070420180002"", ""invoicedate"": ""07-04-2018"", ""fromsmt"": ""SMT070418000952""}, {""tosmt"": ""SMT160418001650"", ""invoiceid"": ""POIN160420180001"", ""invoicedate"": ""16-04-2018"", ""fromsmt"": ""SMT160418001601""}]","[{""bulk_unit_price"": ""0"", ""bulk_qty"": ""0"", ""offer_price"": ""2219.63"", ""dealer_price"": ""1897.12"", ""enduser_price"": ""3474.58"", ""landing_price"": ""1693.86""}]",Not Print
5ab387e0534ade0a25958c2c,5a1414e55ba9450d0912357e,5a16b6975ba9450d0912358c,WH-KATHEDAN,84672910,PPT-OS-185,Powertex,Orbital Sander Powertex PPT-OS-185,"['SMT160418001663', 'SMT160418001664', 'SMT160418001665', 'SMT160418001666', 'SMT160418001667', 'SMT160418001668', 'SMT160418001669', 'SMT160418001670', 'SMT160418001671', 'SMT160418001672', 'SMT160418001673', 'SMT160418001674', 'SMT160418001675', 'SMT160418001676', 'SMT160418001677', 'SMT160418001678', 'SMT160418001679', 'SMT160418001680', 'SMT160418001681', 'SMT160418001682', 'SMT160418001683', 'SMT160418001684', 'SMT160418001685', 'SMT160418001686', 'SMT160418001687', 'SMT160418001688', 'SMT160418001689', 'SMT160418001690', 'SMT160418001691', 'SMT160418001692', 'SMT160418001693', 'SMT160418001694', 'SMT160418001695', 'SMT160418001696', 'SMT160418001697', 'SMT160418001698', 'SMT160418001699', 'SMT160418001700']",38,1100923005,"[{""tosmt"": ""SMT220320180028"", ""invoiceid"": ""POIN220320180001"", ""invoicedate"": ""22-03-2018"", ""fromsmt"": ""SMT220320180028""}, {""tosmt"": ""SMT220320180077"", ""invoiceid"": ""POIN220320180001"", ""invoicedate"": ""22-03-2018"", ""fromsmt"": ""SMT220320180077""}, {""tosmt"": ""SMT280320185196"", ""invoiceid"": ""POIN280320180002"", ""invoicedate"": ""28-03-2018"", ""fromsmt"": ""SMT280320185146""}, {""tosmt"": ""SMT120418000498"", ""invoiceid"": ""POIN120420180001"", ""invoicedate"": ""12-04-2018"", ""fromsmt"": ""SMT120418000479""}, {""tosmt"": ""SMT160418001700"", ""invoiceid"": ""POIN160420180001"", ""invoicedate"": ""16-04-2018"", ""fromsmt"": ""SMT160418001651""}]","[{""bulk_unit_price"": ""0"", ""bulk_qty"": ""0"", ""offer_price"": ""1218.09"", ""dealer_price"": ""1041.1"", ""enduser_price"": ""1906.78"", ""landing_price"": ""929.56""}]",Not Print
5ab387e0534ade0a25958c17,5a1414e55ba9450d0912357e,5a16b6975ba9450d0912358c,WH-KATHEDAN,84672100,PPT-RH-20-H,Powertex,Rotary Hammer Powertex PPT-RH-20-H,"['SMT160418001713', 'SMT160418001714', 'SMT160418001715', 'SMT160418001716', 'SMT160418001717', 'SMT160418001718', 'SMT160418001719', 'SMT160418001720', 'SMT160418001721', 'SMT160418001722', 'SMT160418001723', 'SMT160418001724', 'SMT160418001725', 'SMT160418001726', 'SMT160418001727', 'SMT160418001728', 'SMT160418001729', 'SMT160418001730', 'SMT160418001731', 'SMT160418001732', 'SMT160418001733', 'SMT160418001734', 'SMT160418001735', 'SMT160418001736', 'SMT160418001737', 'SMT160418001738', 'SMT160418001739', 'SMT160418001740', 'SMT160418001741', 'SMT160418001742', 'SMT160418001743', 'SMT160418001744', 'SMT160418001745', 'SMT160418001746', 'SMT160418001747', 'SMT160418001748', 'SMT160418001749', 'SMT160418001750']",38,1100925003,"[{""tosmt"": ""SMT220320180007"", ""invoiceid"": ""POIN220320180001"", ""invoicedate"": ""22-03-2018"", ""fromsmt"": ""SMT220320180007""}, {""tosmt"": ""SMT220320180056"", ""invoiceid"": ""POIN220320180001"", ""invoicedate"": ""22-03-2018"", ""fromsmt"": ""SMT220320180056""}, {""tosmt"": ""SMT280320185451"", ""invoiceid"": ""POIN280320180002"", ""invoicedate"": ""28-03-2018"", ""fromsmt"": ""SMT280320185401""}, {""tosmt"": ""SMT070418000991"", ""invoiceid"": ""POIN070420180002"", ""invoicedate"": ""07-04-2018"", ""fromsmt"": ""SMT070418000972""}, {""tosmt"": ""SMT160418001750"", ""invoiceid"": ""POIN160420180001"", ""invoicedate"": ""16-04-2018"", ""fromsmt"": ""SMT160418001701""}]","[{""bulk_unit_price"": ""0"", ""bulk_qty"": ""0"", ""offer_price"": ""3104.8"", ""dealer_price"": ""2544.92"", ""enduser_price"": ""4661.02"", ""landing_price"": ""2272.25""}]",Not Print
